Filename,Best_template,top1,top2,top3,top4,top5,cost
2023-01-09-22,2022-12-21-06,0.40625,0.5104166666666666,0.5625,0.5833333333333334,0.59375,5.631961934235781
2022-02-22-w04-NP1,2022-04-26-w00-NP1,0.8045977011494253,0.8850574712643678,0.9195402298850576,0.9195402298850576,0.9195402298850576,4.998696150576493
20191104_08,20191030_03,0.5083798882681564,0.6536312849162011,0.6927374301675978,0.7206703910614525,0.7430167597765364,6.609243314827493
2022-02-12-w00-NP1,2022-02-12-w01-NP1,0.7828571428571428,0.8742857142857143,0.9028571428571428,0.9085714285714286,0.9085714285714286,4.078889636474296
2022-06-14-07,2022-06-14-13,0.5730337078651685,0.6966292134831461,0.7415730337078652,0.7415730337078652,0.7415730337078652,6.21572295486882
2022-06-14-13,2022-06-14-07,0.6224489795918368,0.6836734693877551,0.6836734693877551,0.7040816326530612,0.7346938775510204,6.281132708533463
20230506-15-33-51,20230510-12-53-34,0.6116504854368932,0.6796116504854369,0.7475728155339806,0.7864077669902912,0.7864077669902912,2.956784815320162
20230322-18-57-04,20230506-12-56-00,0.375,0.5,0.575,0.6166666666666667,0.65,3.9920356453965167
2022-06-28-01,2022-06-28-07,0.4545454545454545,0.5844155844155844,0.6233766233766234,0.6493506493506493,0.6883116883116883,7.988339255874229
20_YAaLR,7_YAaLR,0.4690721649484536,0.6134020618556701,0.6804123711340206,0.7164948453608248,0.7268041237113402,8.523809191336346
2022-04-01-w00-NP1,2022-01-22-w04-NP1,0.7650602409638554,0.8554216867469879,0.891566265060241,0.9036144578313252,0.9096385542168676,4.243675196533159
2023-03-07-01,2022-08-02-01,0.5909090909090909,0.7272727272727273,0.8068181818181818,0.8181818181818182,0.8522727272727273,6.935802782852386
20230904-15-59-40,20230904-14-30-52,0.5,0.6595744680851063,0.7340425531914894,0.7872340425531915,0.7978723404255319,3.5757252698392925
20230918-13-21-0,20231013-9-30-0,0.1006711409395973,0.1476510067114094,0.174496644295302,0.1946308724832214,0.2281879194630872,10.171810600947852
20190928_05,20190925_01,0.4127906976744186,0.5465116279069767,0.6104651162790697,0.6453488372093024,0.6569767441860465,7.011441736830424
20190928_11,20190928_03,0.4751381215469613,0.574585635359116,0.6353591160220995,0.6795580110497238,0.6961325966850829,8.158194468703769
20190928_07,20190925_01,0.5722222222222222,0.6611111111111111,0.7,0.7277777777777777,0.7555555555555555,5.999054648244977
20190928_13,20190928_03,0.36,0.52,0.5771428571428572,0.6685714285714286,0.6914285714285714,8.265457947926908
62_YAaLR,76_YAaDV,0.0952380952380952,0.164021164021164,0.201058201058201,0.2486772486772486,0.3015873015873015,8.795844378052827
20230510-12-53-34,20230506-15-33-51,0.5565217391304348,0.7304347826086957,0.7652173913043478,0.808695652173913,0.808695652173913,2.9963097567604517
2023-01-06-01,2023-01-10-07,0.4285714285714285,0.5324675324675324,0.5974025974025974,0.6623376623376623,0.6753246753246753,6.7452155271005685
