Filename,Best_template,top1,top2,top3,top4,top5,cost
2023-01-06-01,2023-01-09-15,0.5584415584415584,0.6103896103896104,0.7142857142857143,0.7402597402597403,0.7532467532467533,5.443354204594958
7_YAaLR,70_YAaLR,0.4635416666666667,0.5989583333333334,0.6458333333333334,0.6875,0.6979166666666666,7.159754994167301
2023-01-18-01,2023-01-10-07,0.6,0.6888888888888889,0.7333333333333333,0.7777777777777778,0.7888888888888889,4.895268476087042
20230506-15-01-45,20230510-12-53-34,0.404040404040404,0.5555555555555556,0.6161616161616161,0.6464646464646465,0.6565656565656566,3.855425476035008
2022-04-26-w00-NP1,2022-01-22-w04-NP1,0.8055555555555556,0.9,0.95,0.9722222222222222,0.9722222222222222,6.9690683435294805
55_YAaDV,38_YAaDV,0.515625,0.6822916666666666,0.7604166666666666,0.7916666666666666,0.8385416666666666,11.539703508687126
9,3,0.776,0.864,0.88,0.88,0.888,5.146775765001548
20190924_02,20190929_06,0.3370786516853932,0.4606741573033708,0.5168539325842697,0.5561797752808989,0.5730337078651685,7.824232665715345
2022-07-20-01,2022-12-21-06,0.3505154639175257,0.4536082474226804,0.4948453608247423,0.5567010309278351,0.5670103092783505,6.224827644123605
20221106-21-23-19,20221106-21-47-31,0.6017699115044248,0.7079646017699115,0.7787610619469026,0.8053097345132744,0.8141592920353983,7.739073075320237
20190924_03,20190929_02,0.0159574468085106,0.0851063829787234,0.1117021276595744,0.1382978723404255,0.1648936170212765,7.04082143580037
2023-01-16-01,2023-01-10-07,0.4,0.5411764705882353,0.6235294117647059,0.6705882352941176,0.6823529411764706,6.723063209354789
8,9,0.788135593220339,0.8559322033898306,0.8813559322033898,0.8898305084745762,0.8983050847457628,6.085142155788197
2023-01-16-15,2023-01-23-15,0.5824175824175825,0.7252747252747253,0.7472527472527473,0.7802197802197802,0.7802197802197802,6.0304997929601845
2022-04-26-w01-NP1,2022-03-05-w00-NP1,0.7277777777777777,0.85,0.9,0.9166666666666666,0.9166666666666666,4.204000773381742
20190928_03,20190925_01,0.0119047619047619,0.0357142857142857,0.0595238095238095,0.0654761904761904,0.0833333333333333,9.12029059712876
20190928_01,20190928_07,0.4186046511627907,0.5348837209302325,0.6337209302325582,0.686046511627907,0.7151162790697675,5.833400589619447
20230904-14-30-52,20230904-15-59-40,0.3741007194244604,0.4964028776978417,0.539568345323741,0.6187050359712231,0.6474820143884892,3.0008196530414444
20230322-21-41-10,20230322-20-16-50,0.5660377358490566,0.6981132075471698,0.7169811320754716,0.7641509433962265,0.7830188679245284,4.485289339820619
20190924_01,20190925_01,0.2486187845303867,0.4088397790055249,0.4640883977900552,0.5248618784530387,0.5524861878453039,6.012657861244722
20231013-13-28-0,20231013-11-11-0,0.0974025974025974,0.1818181818181818,0.2272727272727272,0.3181818181818182,0.3766233766233766,17.020940443159667
70_YAaLR,20_YAaLR,0.4922279792746113,0.5854922279792746,0.6113989637305699,0.6424870466321243,0.6994818652849741,6.656469111832886
2022-01-22-w04-NP1,2022-02-12-w01-NP1,0.5529411764705883,0.6882352941176471,0.7529411764705882,0.7647058823529411,0.7647058823529411,6.62092270431985
20230918-9-54-0,20230918-17-21-0,0.38,0.46,0.5066666666666667,0.5333333333333333,0.56,17.312691421555023
